train_loss,train_ce_loss,train_cont_loss,train_acc,val_loss,val_ce_loss,val_cont_loss,val_acc,learning_rate
3.2372477162968027,0.5528120969410066,5.921683342425855,0.8732812797562369,3.210042818998679,0.5320554261024182,5.88803018667759,0.8885334145846029,4.274847979497381e-06
3.231594472736507,0.5457968990524094,5.917392037131569,0.87268456801879,3.2833408147860794,0.6254785458246866,5.9412030929174175,0.8791387365427584,4.175570504584948e-06
3.2240460445354513,0.5371732183478095,5.910918879818607,0.876214054465816,3.216821878384321,0.5391627588333228,5.894480986472888,0.8893967093235832,4.071653589957995e-06
3.219564089527378,0.5306812896356954,5.908446909545304,0.8756554307116104,3.2282924163035855,0.5576271659288651,5.898957643753443,0.8884826325411335,3.963507348203432e-06
3.2065363472158257,0.5157139009082472,5.897358810746825,0.8810004443598045,3.2399836442409415,0.5715904274047949,5.908376864897899,0.8906154783668495,3.851558583130147e-06
3.204976721243425,0.5141260949048129,5.895827373900971,0.880441820605599,3.209412220196846,0.5298562470154885,5.888968186500745,0.8900060938452163,3.7362491053693585e-06
3.201110878548065,0.511978074714735,5.8902436819943516,0.8830444994604202,3.2305427331190844,0.553886530491022,5.907198954851199,0.884521633150518,3.618033988749897e-06
3.190663521940058,0.4990494202870827,5.882277621851339,0.8831460674157303,3.2264855824984036,0.5500899392824906,5.902881218836858,0.8842677229331708,3.4973797743297112e-06
3.187332390190719,0.4936344778382933,5.881030296350454,0.8839586110582112,3.217626052025037,0.5449276130933028,5.890324494777581,0.8900568758886858,3.3747626291714515e-06
3.1803545673172193,0.4864282402899358,5.874280907891014,0.8858630102202755,3.1964083512624106,0.5129860769479703,5.879830641624255,0.8944241316270567,3.2506664671286106e-06
3.1798157057204803,0.4841685238983724,5.875462878834117,0.885939186186758,3.1897913920573697,0.5107725155659211,5.868810237982334,0.8906662604103189,3.1255810390586288e-06
3.175514646938869,0.48015166257883046,5.870877615817181,0.887602361454961,3.184965353745681,0.5049539009730021,5.864976821801601,0.8971663619744058,3.0000000000000018e-06
3.167990438349835,0.4720939614556052,5.863886926081274,0.889582936583508,3.176431778149727,0.4902339791640257,5.862629609230237,0.8956936827137923,2.874418960941375e-06
3.1643550674636645,0.4679733439312353,5.860736800478651,0.8903573922427475,3.1638563840817184,0.4742053372737689,5.853507433182154,0.8950842981921593,2.7493335328713934e-06
3.162694338080171,0.46554148081061125,5.859847198833119,0.8904081762204025,3.1724082139822154,0.49059078861505556,5.854225647755158,0.8977249644525696,2.6252373708285525e-06
3.1597002620820875,0.46271148459477857,5.8566890351184,0.891665079667365,3.195781157566951,0.515725485025308,5.8758368003062715,0.8931545805403209,2.502620225670292e-06
3.1545609560879795,0.456936185236101,5.852185723069426,0.8928204151590173,3.1924116000151024,0.5119072764347761,5.872915915953807,0.8929006703229738,2.3819660112501075e-06
3.1501621224663476,0.4535558306938642,5.846768422560259,0.8942931505110138,3.1649279594421387,0.47693432523654056,5.852921571487036,0.8955413365833841,2.2637508946306463e-06
3.146823477435422,0.4488280024621394,5.8448189543439195,0.8942042785501174,3.189589017476791,0.5130080106930855,5.866170063996926,0.9029047328864513,2.148441416869856e-06
3.1453003697581106,0.4473031730233849,5.843297571330876,0.8951437821367358,3.1776688343439345,0.49065864086151123,5.864679018656413,0.8973187081048142,2.0364926517965706e-06
3.1450836116617378,0.44662744329347237,5.843539789125517,0.8940265346283247,3.1680093789711976,0.48312732653740126,5.852891457386506,0.901330489538899,1.9283464100420076e-06
3.141794645941103,0.4429266762423825,5.840662584676371,0.8945216784104615,3.1513215517386413,0.46032580733299255,5.8423172999651,0.9015336177127767,1.824429495415055e-06
3.1385134504987047,0.4390220042172964,5.838004898715329,0.8960198057512855,3.1548049572186594,0.4635832730012062,5.846026652898544,0.9034125533211457,1.7251520205026213e-06
3.1355074334454227,0.4349836517464031,5.836031213983313,0.8964006855836983,3.1581081304794703,0.4691012860872807,5.847114954239283,0.9005687588868576,1.6309057881426231e-06
3.1321394443511963,0.4307209307497198,5.833557958726759,0.8979115089189361,3.1331430276234946,0.43751578758924436,5.828770282940987,0.9036664635384928,1.5420627451571779e-06
3.1351410614979733,0.43501665781844745,5.835265469241452,0.8970735732876277,3.1462754347385506,0.4563427475782541,5.836208098973984,0.9016351817997156,1.4589735144484222e-06
3.1277898008173164,0.42637068923417626,5.829208897305773,0.8983558687234178,3.1748754733648057,0.49578007673605895,5.853970869993552,0.8982327848872639,1.3819660112501057e-06
3.128839438611811,0.4278705116216238,5.829808365214955,0.8987494445502444,3.1346367261348624,0.44107757394130415,5.828195889790853,0.9048852325817591,1.3113441489959707e-06
3.1268520680340854,0.4254426226600424,5.828261508570089,0.8993969402653463,3.1351303320664625,0.44028441187662953,5.82997622856727,0.9080845013203331,1.2473866399122732e-06
3.1225164571365753,0.42118236945047005,5.823850551208892,0.9014790833492033,3.1469189448234363,0.4612354345810719,5.8326024275559645,0.90569774527727,1.1903458950679615e-06
3.1248619819616343,0.4247345992109992,5.8249893714855245,0.9002094839078271,3.147243536435641,0.45944657310461384,5.835040447039482,0.9063071297989032,1.1404470282234973e-06
3.1225130170970767,0.42067670531861195,5.824349313587337,0.8994477242430013,3.1484277492914443,0.45902136273873156,5.8378341259100495,0.9063071297989032,1.0978869674096928e-06
3.120640694320976,0.41775726633412497,5.82352411901796,0.9017710912207199,3.1407427054185133,0.4487337454771384,5.83275170203967,0.906764168190128,1.062833677742738e-06
3.117488600990989,0.4142621937510255,5.820715012488427,0.9011997714721005,3.157725535906278,0.46916741667649686,5.846283692580003,0.9047328864513507,1.0354254985426225e-06
3.120208281975288,0.41819212188968413,5.822224449801754,0.9021900590363741,3.13503246429639,0.440539993536778,5.829524957216703,0.9078813731464555,1.0157705973710443e-06
3.116974729996223,0.41469421092565956,5.819255237455492,0.9014029073827208,3.1380757062863083,0.4441093672544528,5.832042082762107,0.9067133861466585,1.0039465431434569e-06
3.1130844958416826,0.4098032358791921,5.81636574670866,0.9020884910810639,3.1390136694296813,0.4465984243613023,5.831428931309627,0.9040727198862483,1e-06
